2026-03-15 14:19:54.435 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'Document' has a global query filter defined and is the required end of a relationship with the entity 'DocumentTracking'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:20:04.742 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7ac6b2cb83ed2904072fe11249029435 | HTTP GET / responded 404 in 8.7979 ms
2026-03-15 14:21:11.569 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=afafc904b7e30a8b64a9c97d5284c171 | HTTP POST /api/auth/login responded 200 in 1400.7008 ms
2026-03-15 14:21:12.282 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=a638d2be260ebcb9c1d07eddc3731a2b | HTTP POST /api/auth/login responded 200 in 706.9035 ms
2026-03-15 14:21:12.398 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=06b6e6cb1a38813cff37ca35b7302440 | HTTP GET /health responded 200 in 10.9106 ms
2026-03-15 14:21:12.917 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=9edb0ebf04ba155e51623619ed079ab8 | HTTP POST /api/vendor/submissions responded 201 in 516.0396 ms
2026-03-15 14:47:17.514 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'Document' has a global query filter defined and is the required end of a relationship with the entity 'DocumentTracking'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.768 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'User' has a global query filter defined and is the required end of a relationship with the entity 'DocumentVersion'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.775 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'DocumentType' has a global query filter defined and is the required end of a relationship with the entity 'NumberingRecord'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.777 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'DocumentType' has a global query filter defined and is the required end of a relationship with the entity 'PendingVendorRequest'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.780 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'DocumentType' has a global query filter defined and is the required end of a relationship with the entity 'SignatoryConfig'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.781 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'User' has a global query filter defined and is the required end of a relationship with the entity 'WorkflowAction'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.782 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'Document' has a global query filter defined and is the required end of a relationship with the entity 'WorkflowInstance'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:17.784 +00:00 [WRN] Microsoft.EntityFrameworkCore.Model.Validation | TraceId= | Entity 'DocumentType' has a global query filter defined and is the required end of a relationship with the entity 'WorkflowTemplate'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-03-15 14:47:20.516 +00:00 [INF] Dtc.Infrastructure.Persistence.DtcDbContext | TraceId= | SysAdmin user already exists, skipping seed.
2026-03-15 14:47:22.521 +00:00 [WRN] Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository | TraceId= | Storing keys in a directory '/home/codespace/.aspnet/DataProtection-Keys' that may not be persisted outside of the container. Protected data will be unavailable when container is destroyed. For more information go to https://aka.ms/aspnet/dataprotectionwarning
2026-03-15 14:47:37.682 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=c0aa9b54f10c871640f24741c30ee0e1 | HTTP GET / responded 404 in 399.7065 ms
2026-03-15 14:55:36.377 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=425b06e62321f84a10c7fecca08101ea | HTTP GET /health responded 200 in 469.4680 ms
2026-03-15 14:56:35.542 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=2109269554332d35a5ced63f7d4c927d | HTTP OPTIONS /api/auth/login responded 204 in 4.0106 ms
2026-03-15 14:56:36.875 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=168ec33e46273a8b8aa352b331b79e5b | HTTP POST /api/auth/login responded 401 in 1207.4995 ms
2026-03-15 14:57:38.983 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=023ba466a827065c5567b0c687bbf11f | HTTP OPTIONS /api/auth/login responded 204 in 0.2090 ms
2026-03-15 14:57:39.672 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=9010f79aa47e910d0ba5cb6c49de41c3 | HTTP POST /api/auth/login responded 200 in 539.5052 ms
2026-03-15 14:58:49.802 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=45e65730e0fd96cfea582c3b55cf7327 | HTTP OPTIONS /api/validator/queue responded 204 in 0.1047 ms
2026-03-15 14:58:49.812 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=9ec7a068df17dbd3a26e02eb63013c30 | HTTP OPTIONS /api/validator/queue responded 204 in 0.0677 ms
2026-03-15 14:58:50.173 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=a64077a27fd8d5f3e9ea4b3e2011746f | HTTP GET /api/validator/queue responded 200 in 212.3842 ms
2026-03-15 14:58:50.307 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=21893343670471d1c221f1996ed19baf | HTTP GET /api/validator/queue responded 200 in 14.1774 ms
2026-03-15 15:06:40.710 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=68c3a19e057970dcec4df5586693573f | HTTP OPTIONS /api/validator/queue responded 204 in 5.9930 ms
2026-03-15 15:06:40.710 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=10bb20e0996e7756c8885bf57208baef | HTTP OPTIONS /api/validator/queue responded 204 in 6.4240 ms
2026-03-15 15:06:41.134 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7f34f293475bfb265e49c799246a4878 | HTTP GET /api/validator/queue responded 200 in 262.3203 ms
2026-03-15 15:06:41.336 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=948455727f90bd69b6c7145f1e56bd67 | HTTP GET /api/validator/queue responded 200 in 27.9887 ms
2026-03-15 15:06:43.790 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=01ada1cbbc8d19d9b51e025fe6fa6281 | HTTP GET /api/validator/queue responded 200 in 13.2612 ms
2026-03-15 15:06:43.985 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=cb227c2a1ee8e590344dc3d89de85298 | HTTP GET /api/validator/queue responded 200 in 22.5530 ms
2026-03-15 15:08:32.727 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7bb3c23c79085023941e1c2844a5e171 | HTTP OPTIONS /api/auth/login responded 204 in 0.0866 ms
2026-03-15 15:08:33.075 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=9f105ce6c957a618d8474121b459f39d | HTTP POST /api/auth/login responded 200 in 205.7667 ms
2026-03-15 15:08:37.003 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=824e0909badd0a0ce5d354c22586ce2c | HTTP OPTIONS /api/validator/queue responded 204 in 0.1145 ms
2026-03-15 15:08:37.031 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0eeddcb3a42ea83dac1fd0bce099e9e8 | HTTP OPTIONS /api/validator/queue responded 204 in 0.0862 ms
2026-03-15 15:08:37.145 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=1ab0216acbb106a48c1181e83b49f670 | HTTP GET /api/validator/queue responded 200 in 12.3408 ms
2026-03-15 15:08:37.211 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=8a648cd0460e4fd8bcec85cc48655e9b | HTTP GET /api/validator/queue responded 200 in 11.0542 ms
2026-03-15 15:09:17.447 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=c8d0da2238a0396c8f346883a37addf9 | HTTP OPTIONS /api/auth/login responded 204 in 0.1815 ms
2026-03-15 15:09:17.653 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=a8a10b21aa8630d236dc617f92849646 | HTTP POST /api/auth/login responded 200 in 158.3709 ms
2026-03-15 15:09:19.083 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=893052ac6369f26fe89f0f2cdb65c1c3 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.1526 ms
2026-03-15 15:09:19.147 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7113b09fd85eada7ad46b7ea37bb448f | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0884 ms
2026-03-15 15:09:19.451 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=826d71303ff70c44ffb4b788712bcdcd | HTTP GET /api/vendor/submissions responded 200 in 234.9273 ms
2026-03-15 15:09:19.511 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=08782e013f99f03cdec6e4ce00f6e2df | HTTP GET /api/vendor/submissions responded 200 in 10.5486 ms
2026-03-15 15:11:24.736 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=b87e29d4096d23818041b41d198cf009 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.2029 ms
2026-03-15 15:11:24.803 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=495baa330d8cad6c2b4c3d1d527f403a | HTTP GET /api/vendor/submissions responded 200 in 14.0986 ms
2026-03-15 15:15:29.596 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=673b2c2fab93966ff021a8f0be56ef7c | HTTP OPTIONS /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 204 in 0.1038 ms
2026-03-15 15:15:29.611 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=09d57ec3379e673490fe47a96d19fa03 | HTTP OPTIONS /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 204 in 0.0875 ms
2026-03-15 15:15:29.819 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7be524aa33bf0786a0842c12817d3868 | HTTP GET /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 200 in 63.4365 ms
2026-03-15 15:15:30.044 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=732789c509fe5873ead89547a330c1c2 | HTTP GET /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 200 in 13.3280 ms
2026-03-15 15:15:32.745 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=b04f09f92e501ecd24e00fe9237d85fb | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.3041 ms
2026-03-15 15:15:32.796 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=baa7719183cd0f27f8ecf0ee5aed47f5 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0933 ms
2026-03-15 15:15:32.945 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=1c88d4e9b0365f9cad5338e4e41d5f88 | HTTP GET /api/vendor/submissions responded 200 in 13.1110 ms
2026-03-15 15:15:33.244 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=545afa4067f11babddba5dca78ee2384 | HTTP GET /api/vendor/submissions responded 200 in 30.1678 ms
2026-03-15 15:15:34.761 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=1c3b8bca5a82b2502bc5baba59108c4e | HTTP GET /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 200 in 8.3148 ms
2026-03-15 15:15:34.995 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=f9b2863d313b4fbd28f3948f00e7a9fd | HTTP GET /api/vendor/submissions/0cbd0c28-c2bc-438e-9d8d-32a592285321 responded 200 in 8.5071 ms
2026-03-15 15:15:41.445 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=3e8dc94b7ea79b8c70d7915d1adb0a31 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0640 ms
2026-03-15 15:15:41.451 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0fe81a4b6dd3a483b02351afa5a0e20e | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0304 ms
2026-03-15 15:15:41.500 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7630c5da9455e73ecbff287e527101a6 | HTTP GET /api/vendor/submissions responded 200 in 12.5087 ms
2026-03-15 15:15:41.543 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=c2bbb6b6d07cc832a3ca4341f69c1165 | HTTP GET /api/vendor/submissions responded 200 in 7.8978 ms
2026-03-15 15:15:44.046 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=5b10691be5d94a0dc2ad7b16c20cbb00 | HTTP OPTIONS /api/document-types responded 204 in 0.1544 ms
2026-03-15 15:15:44.210 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=ac4015332be7ef867045b5246f98ad9d | HTTP GET /api/document-types responded 200 in 94.6219 ms
2026-03-15 15:15:44.276 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=e6e857ade4e88b1e405918253d17a834 | HTTP OPTIONS /api/document-types responded 204 in 0.0567 ms
2026-03-15 15:15:44.325 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=f0748164530a5b3fb21da7cd90b67116 | HTTP GET /api/document-types responded 200 in 7.0801 ms
2026-03-15 15:16:15.203 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0d02e87a0c36320512171198ec4bdcfd | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0570 ms
2026-03-15 15:16:15.209 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=50c3da71988c865f86832f1c9157e447 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0309 ms
2026-03-15 15:16:15.261 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=5109cc789b75a1b84d40b17758c7c7cb | HTTP GET /api/vendor/submissions responded 200 in 8.4642 ms
2026-03-15 15:16:15.306 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=b0ec41e97974c97c311ca51801483f5d | HTTP GET /api/vendor/submissions responded 200 in 7.2765 ms
2026-03-15 15:16:20.475 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=b7ff612f8d62b95b4ddf5eec51cf3b2c | HTTP OPTIONS /api/vendor/submissions/78fde05e-927c-4898-8cac-2799e81e53ec responded 204 in 0.0516 ms
2026-03-15 15:16:20.484 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=a61a1a0e43d80e23349196286507453b | HTTP OPTIONS /api/vendor/submissions/78fde05e-927c-4898-8cac-2799e81e53ec responded 204 in 0.0378 ms
2026-03-15 15:16:20.564 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=b7fc270273fd3b0da2072d187b40f004 | HTTP GET /api/vendor/submissions/78fde05e-927c-4898-8cac-2799e81e53ec responded 200 in 10.7017 ms
2026-03-15 15:16:20.641 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=e00e0397f2e2eed780181fc35974d061 | HTTP GET /api/vendor/submissions/78fde05e-927c-4898-8cac-2799e81e53ec responded 200 in 13.6379 ms
2026-03-15 15:17:30.915 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=d929e891d07dd7dff06f74870f4b2f41 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0496 ms
2026-03-15 15:17:30.920 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=e1adb6bbd241acdda8b7a31d368709a6 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0250 ms
2026-03-15 15:17:31.006 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=4f0960129540ea1f48aa56f1088c2d76 | HTTP GET /api/vendor/submissions responded 200 in 28.1568 ms
2026-03-15 15:17:31.126 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7c62625a8636712086b6dcbdbcfdc911 | HTTP GET /api/vendor/submissions responded 200 in 9.6016 ms
2026-03-15 15:17:34.626 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0b540ddb19df962960ed5dee5761c6bf | HTTP OPTIONS /api/vendor/submissions/510a0edc-9728-4799-a572-f3493eec39b0 responded 204 in 0.0530 ms
2026-03-15 15:17:34.635 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=22ae4be9786a79d977e4ab2a9e657f21 | HTTP OPTIONS /api/vendor/submissions/510a0edc-9728-4799-a572-f3493eec39b0 responded 204 in 0.0465 ms
2026-03-15 15:17:34.714 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=29b844db1eee97861318b7d901f97ee5 | HTTP GET /api/vendor/submissions/510a0edc-9728-4799-a572-f3493eec39b0 responded 200 in 10.8117 ms
2026-03-15 15:17:34.779 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=97a3f67a46bb054e2e25c9cc239fd9ea | HTTP GET /api/vendor/submissions/510a0edc-9728-4799-a572-f3493eec39b0 responded 200 in 10.1912 ms
2026-03-15 15:17:39.227 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=14c108617aaab923772a106551dbc498 | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0674 ms
2026-03-15 15:17:39.238 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=af965bb73c0078d4ea3cc52db593024e | HTTP OPTIONS /api/vendor/submissions responded 204 in 0.0412 ms
2026-03-15 15:17:39.285 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=13564013795d782ec4c446c9b9d5ecd2 | HTTP GET /api/vendor/submissions responded 200 in 7.3855 ms
2026-03-15 15:17:39.341 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=2da0cdceeefb54bf4bdcff6f96352bbd | HTTP GET /api/vendor/submissions responded 200 in 8.8755 ms
2026-03-15 15:17:41.129 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=e3c34a35f4c3b2819e343acfa2684545 | HTTP OPTIONS /api/vendor/submissions/295b5397-9853-4f00-9d32-bb08fde95793 responded 204 in 0.0542 ms
2026-03-15 15:17:41.139 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=e4380b1d43c80216f760011554a45dd8 | HTTP OPTIONS /api/vendor/submissions/295b5397-9853-4f00-9d32-bb08fde95793 responded 204 in 0.0339 ms
2026-03-15 15:17:41.182 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=ff8dc963e282345bf7779882edc8d190 | HTTP GET /api/vendor/submissions/295b5397-9853-4f00-9d32-bb08fde95793 responded 200 in 7.6502 ms
2026-03-15 15:17:41.236 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=d78583cfcdc15aa194955e9938aae567 | HTTP GET /api/vendor/submissions/295b5397-9853-4f00-9d32-bb08fde95793 responded 200 in 7.4732 ms
2026-03-15 15:17:42.933 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=9afd63a2cce38042ad88a771b08ac1f1 | HTTP GET /api/vendor/submissions responded 200 in 8.3432 ms
2026-03-15 15:17:43.003 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=43a9af9799bcec315d6fd5fcf4e9ce3d | HTTP GET /api/vendor/submissions responded 200 in 8.2758 ms
2026-03-15 15:20:28.449 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=301bae7da2709667a1c6403eabec52ba | HTTP POST /api/auth/login responded 200 in 167.6263 ms
2026-03-15 15:20:28.697 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=10ccd786d0c2727cf4946c45234546c6 | HTTP POST /api/users responded 201 in 245.0808 ms
2026-03-15 15:22:12.139 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=f4a89648d57e5df903a01b94a9761127 | HTTP OPTIONS /api/auth/login responded 204 in 0.0356 ms
2026-03-15 15:22:12.552 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=d1dc75340c54fd47a78819c3abbd7cbe | HTTP POST /api/auth/login responded 200 in 211.8494 ms
2026-03-15 15:22:13.694 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0d55e63410f837fe690cf2bf303b61b3 | HTTP OPTIONS /api/validator/queue responded 204 in 0.0357 ms
2026-03-15 15:22:13.701 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=90de8aea48d3db78b8c1a20efff23c6e | HTTP OPTIONS /api/validator/queue responded 204 in 0.0279 ms
2026-03-15 15:22:13.890 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=0fed367e2b8feeff1c776d8f41da3669 | HTTP GET /api/validator/queue responded 200 in 57.3534 ms
2026-03-15 15:22:14.057 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=57d214d6ba26485b2c9453d6ee2cbbe5 | HTTP GET /api/validator/queue responded 200 in 37.4835 ms
2026-03-15 15:28:43.058 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=d9e393c0867b65afc74cacbd335c1bc4 | HTTP OPTIONS /api/auth/login responded 204 in 0.0671 ms
2026-03-15 15:28:43.544 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=7d1f4258b0cceaefce99421616748880 | HTTP POST /api/auth/login responded 200 in 345.8149 ms
2026-03-15 15:28:48.904 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=c5434a43e42078885afdcc2e278f1454 | HTTP OPTIONS /api/users responded 204 in 0.0510 ms
2026-03-15 15:28:48.908 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=a7b2ab7c9913412eb62ad054b26ed5a9 | HTTP OPTIONS /api/users responded 204 in 0.0251 ms
2026-03-15 15:28:49.192 +00:00 [INF] Serilog.AspNetCore.RequestLoggingMiddleware | TraceId=dce4639e3036662e38a22552d4c9fc3b | HTTP GET /api/users responded 200 in 155.9973 ms
